Location,Last location,Next location,FullEmpty,With customer,ContainerType,ContainerSize,Owner,count
IS REY,,,Empty,False,42U1,40.0,CARRIER,6
IS REY,,,Empty,False,45G1,40.0,CARRIER,18
IS REY,,,Empty,False,45G1,40.0,ONEWAY,3
IS REY,,,Empty,False,45G1,40.0,SHIPPER,1
IS REY,,,Empty,False,45G2,40.0,CARRIER,1
IS REY,,,Empty,False,45GB,40.0,CARRIER,2
IS REY,,,Empty,False,45H5,40.0,CARRIER,1
IS REY,,,Empty,False,45P3,40.0,CARRIER,2
IS REY,,,Empty,False,45P3,40.0,ONEWAY,1
IS REY,,,Empty,False,45R1,40.0,CARRIER,17
IS REY,,,Empty,False,45R1,40.0,ONEWAY,4
IS REY,,,Empty,False,45R1,40.0,SHIPPER,1
IS REY,,,Empty,False,45RB,40.0,CARRIER,3
IS REY,,,Empty,False,45U1,40.0,CARRIER,1
IS REY,,,Empty,False,45U1,40.0,ONEWAY,1
IS REY,,,Empty,False,4EG1,40.0,CARRIER,9
IS REY,,,Empty,False,LEG1,45.0,CARRIER,1
IS REY,,,Empty,False,LNRB,45.0,CARRIER,8
IS REY,,,Empty,True,22G1,20.0,CARRIER,1
IS REY,,,Empty,True,22G1,20.0,ONEWAY,1
IS REY,,,Empty,True,22GB,20.0,CARRIER,1
IS REY,,,Empty,True,42U1,40.0,CARRIER,1
IS REY,,,Empty,True,45G1,40.0,CARRIER,3
IS REY,,,Empty,True,45G1,40.0,ONEWAY,1
IS REY,,,Empty,True,45G1,40.0,SHIPPER,1
IS REY,,,Empty,True,45R1,40.0,CARRIER,3
IS REY,,,Empty,True,45R1,40.0,ONEWAY,1
IS REY,,,Empty,True,45RB,40.0,CARRIER,1
IS REY,,,Empty,True,4EG1,40.0,CARRIER,1
IS REY,,,Full,False,22B0,20.0,CARRIER,1
IS REY,,,Full,False,22G1,20.0,CARRIER,11
IS REY,,,Full,False,22G1,20.0,ONEWAY,1
IS REY,,,Full,False,22G1,20.0,SHIPPER,2
IS REY,,,Full,False,22K0,20.0,CARRIER,1
IS REY,,,Full,False,22K0,20.0,SHIPPER,1
IS REY,,,Full,False,22K2,20.0,CARRIER,1
IS REY,,,Full,False,22R1,20.0,CARRIER,1
IS REY,,,Full,False,22U1,20.0,CARRIER,1
IS REY,,,Full,False,22U1,20.0,ONEWAY,1
IS REY,,,Full,False,42G1,40.0,CARRIER,1
IS REY,,,Full,False,42G1,40.0,ONEWAY,1
IS REY,,,Full,False,42P3,40.0,CARRIER,2
IS REY,,,Full,False,42P3,40.0,SHIPPER,1
IS REY,,,Full,False,42R1,40.0,SHIPPER,1
IS REY,,,Full,False,42U1,40.0,CARRIER,1
IS REY,,,Full,False,42U1,40.0,ONEWAY,1
IS REY,,,Full,False,45G1,40.0,CARRIER,58
IS REY,,,Full,False,45G1,40.0,ONEWAY,2
IS REY,,,Full,False,45G1,40.0,SHIPPER,1
IS REY,,,Full,False,45GB,40.0,CARRIER,1
IS REY,,,Full,False,45P3,40.0,CARRIER,1
IS REY,,,Full,False,45R1,40.0,CARRIER,25
IS REY,,,Full,False,45R1,40.0,ONEWAY,4
IS REY,,,Full,False,45RB,40.0,CARRIER,1
IS REY,,,Full,False,45U1,40.0,CARRIER,2
IS REY,,,Full,False,45U1,40.0,ONEWAY,1
IS REY,,,Full,False,45U1,40.0,SHIPPER,1
IS REY,,,Full,False,4EG1,40.0,CARRIER,2
IS REY,,,Full,False,LNRB,45.0,CARRIER,1
IS REY,,,Full,True,22B0,20.0,CARRIER,1
IS REY,,,Full,True,22G1,20.0,CARRIER,2
IS REY,,,Full,True,22G1,20.0,ONEWAY,1
IS REY,,,Full,True,22K0,20.0,CARRIER,1
IS REY,,,Full,True,22R1,20.0,CARRIER,1
IS REY,,,Full,True,25G1,20.0,CARRIER,1
IS REY,,,Full,True,42G1,40.0,ONEWAY,1
IS REY,,,Full,True,42P3,40.0,CARRIER,2
IS REY,,,Full,True,45G1,40.0,CARRIER,4
IS REY,,,Full,True,45G1,40.0,ONEWAY,1
IS REY,,,Full,True,45P3,40.0,CARRIER,1
IS REY,,,Full,True,45R1,40.0,CARRIER,2
IS REY,,,Full,True,45RB,40.0,CARRIER,1
IS REY,,,Full,True,45U1,40.0,CARRIER,1
IS REY,,,Full,True,4EG1,40.0,CARRIER,1
IS REY,,,Full,True,4EG1,40.0,ONEWAY,1
IS RFJ,,,Empty,False,22G1,20.0,CARRIER,1
IS RFJ,,,Empty,False,22H5,20.0,CARRIER,1
IS RFJ,,,Empty,False,22R1,20.0,CARRIER,1
IS RFJ,,,Empty,False,22U1,20.0,CARRIER,1
IS RFJ,,,Empty,False,42P3,40.0,CARRIER,1
IS RFJ,,,Empty,False,42P3,40.0,SHIPPER,1
IS RFJ,,,Empty,False,42U1,40.0,CARRIER,1
IS RFJ,,,Empty,False,45G1,40.0,CARRIER,1
IS RFJ,,,Empty,False,45R1,40.0,CARRIER,1
IS RFJ,,,Empty,False,45R1,40.0,ONEWAY,1
IS RFJ,,,Empty,False,45RB,40.0,CARRIER,1
IS RFJ,,,Empty,False,45U1,40.0,CARRIER,1
IS RFJ,,,Empty,False,4EG1,40.0,CARRIER,1
IS RFJ,,,Empty,False,LNRB,45.0,CARRIER,1
IS RFJ,,,Empty,True,22G1,20.0,CARRIER,1
IS RFJ,,,Empty,True,22R1,20.0,CARRIER,1
IS RFJ,,,Empty,True,45G1,40.0,CARRIER,1
IS RFJ,,,Empty,True,45R1,40.0,CARRIER,1
IS RFJ,,,Empty,True,45RB,40.0,CARRIER,1
IS RFJ,,,Full,False,22G1,20.0,CARRIER,1
IS RFJ,,,Full,False,22R1,20.0,CARRIER,1
IS RFJ,,,Full,False,42P3,40.0,CARRIER,1
IS RFJ,,,Full,False,42P3,40.0,SHIPPER,1
IS RFJ,,,Full,False,45G1,40.0,CARRIER,1
IS RFJ,,,Full,False,45P3,40.0,CARRIER,1
IS RFJ,,,Full,False,45R1,40.0,CARRIER,1
IS RFJ,,,Full,False,45R1,40.0,ONEWAY,1
IS RFJ,,,Full,False,LNRB,45.0,CARRIER,1
IS RFJ,,,Full,True,45G1,40.0,CARRIER,1
IS RFJ,,,Full,True,4EG1,40.0,CARRIER,1
IS SAU,,,Empty,False,42P3,40.0,CARRIER,1
IS SAU,,,Empty,False,42P3,40.0,SHIPPER,1
IS SAU,,,Empty,False,45G1,40.0,CARRIER,1
IS SAU,,,Empty,False,45R1,40.0,CARRIER,1
IS SAU,,,Empty,False,45RB,40.0,CARRIER,1
IS SAU,,,Empty,True,45G1,40.0,CARRIER,1
IS SAU,,,Empty,True,45R1,40.0,CARRIER,1
IS SAU,,,Full,False,22G1,20.0,CARRIER,1
IS SAU,,,Full,False,45R1,40.0,CARRIER,1
IS VES,,,Empty,False,22G1,20.0,CARRIER,2
IS VES,,,Empty,False,22G1,20.0,SHIPPER,1
IS VES,,,Empty,False,22H5,20.0,CARRIER,1
IS VES,,,Empty,False,22H5,20.0,SHIPPER,2
IS VES,,,Empty,False,22U1,20.0,CARRIER,1
IS VES,,,Empty,False,42P3,40.0,CARRIER,1
IS VES,,,Empty,False,42U1,40.0,CARRIER,1
IS VES,,,Empty,False,45G1,40.0,CARRIER,1
IS VES,,,Empty,False,45G1,40.0,ONEWAY,2
IS VES,,,Empty,False,45P3,40.0,CARRIER,1
IS VES,,,Empty,False,45R1,40.0,CARRIER,1
IS VES,,,Empty,False,45R1,40.0,ONEWAY,1
IS VES,,,Empty,False,45RB,40.0,CARRIER,1
IS VES,,,Empty,False,45U1,40.0,CARRIER,1
IS VES,,,Empty,False,4EG1,40.0,CARRIER,1
IS VES,,,Empty,True,45G1,40.0,CARRIER,1
IS VES,,,Empty,True,45P3,40.0,CARRIER,1
IS VES,,,Empty,True,45R1,40.0,CARRIER,1
IS VES,,,Empty,True,45RB,40.0,CARRIER,1
IS VES,,,Full,False,42P3,40.0,CARRIER,1
IS VES,,,Full,False,45R1,40.0,CARRIER,1
IS VES,,,Full,True,42P3,40.0,CARRIER,1
IS VES,,,Full,True,45G1,40.0,CARRIER,1
IS VES,,,Full,True,4EG1,40.0,CARRIER,1
IT ALE,,,Empty,False,22G1,20.0,CARRIER,1
IT MIL,,,Empty,False,22G1,20.0,CARRIER,1
IT MIL,,,Empty,False,42U1,40.0,CARRIER,1
IT MIL,,,Empty,False,45G1,40.0,CARRIER,1
IT MIL,,,Empty,False,4EG1,40.0,CARRIER,1
IT MIL,,,Full,False,22G1,20.0,CARRIER,1
IT MIL,,,Full,False,22K0,20.0,SHIPPER,1
IT MIL,,,Full,False,45G1,40.0,CARRIER,2
IT MIL,,,Full,False,4EG1,40.0,CARRIER,1
IT MIL,,,Full,True,22K0,20.0,SHIPPER,1
IT MIL,,,Full,True,45G1,40.0,CARRIER,1
LT KLJ,,,Empty,False,22G1,20.0,CARRIER,1
LT KLJ,,,Empty,False,42P3,40.0,CARRIER,1
LT KLJ,,,Empty,False,45G1,40.0,CARRIER,1
LT KLJ,,,Empty,False,45G1,40.0,SHIPPER,1
LT KLJ,,,Empty,False,45H5,40.0,CARRIER,1
LT KLJ,,,Empty,False,45P3,40.0,CARRIER,1
LT KLJ,,,Empty,False,45R1,40.0,CARRIER,7
LT KLJ,,,Empty,False,4EG1,40.0,CARRIER,1
LT KLJ,,,Empty,False,LNRB,45.0,CARRIER,1
LT KLJ,,,Empty,True,45G1,40.0,CARRIER,1
LT KLJ,,,Empty,True,45R1,40.0,CARRIER,1
LT KLJ,,,Full,False,45G1,40.0,CARRIER,1
LT KLJ,,,Full,False,45R1,40.0,CARRIER,1
LT KLJ,,,Full,True,LNRB,45.0,CARRIER,1
LV RIX,,,Empty,False,45G1,40.0,CARRIER,1
LV RIX,,,Empty,False,45R1,40.0,CARRIER,1
LV RIX,,,Full,False,45R1,40.0,CARRIER,1
LV RIX,,,Full,True,22G1,20.0,CARRIER,1
LV RIX,,,Full,True,45R1,40.0,CARRIER,1
NL BON,,,Empty,False,45G1,40.0,CARRIER,1
NL BON,,,Empty,False,45G1,40.0,ONEWAY,1
NL BON,,,Empty,True,45G1,40.0,CARRIER,1
NL BON,,,Full,False,45G1,40.0,CARRIER,1
NL RTM,,,Empty,False,22G1,20.0,CARRIER,20
NL RTM,,,Empty,False,22G1,20.0,ONEWAY,3
NL RTM,,,Empty,False,22GB,20.0,CARRIER,1
NL RTM,,,Empty,False,22K0,20.0,CARRIER,1
NL RTM,,,Empty,False,22K0,20.0,SHIPPER,1
NL RTM,,,Empty,False,22R1,20.0,CARRIER,1
NL RTM,,,Empty,False,22U1,20.0,CARRIER,1
NL RTM,,,Empty,False,42G1,40.0,CARRIER,1
NL RTM,,,Empty,False,42G1,40.0,ONEWAY,1
NL RTM,,,Empty,False,42G1,40.0,SHIPPER,1
NL RTM,,,Empty,False,42P3,40.0,CARRIER,2
NL RTM,,,Empty,False,42U1,40.0,CARRIER,4
NL RTM,,,Empty,False,45G1,40.0,CARRIER,21
NL RTM,,,Empty,False,45G1,40.0,ONEWAY,1
NL RTM,,,Empty,False,45P3,40.0,CARRIER,4
NL RTM,,,Empty,False,45R1,40.0,CARRIER,12
NL RTM,,,Empty,False,45RB,40.0,CARRIER,1
NL RTM,,,Empty,False,45U1,40.0,CARRIER,1
NL RTM,,,Empty,False,4EG1,40.0,CARRIER,4
NL RTM,,,Empty,False,LNRB,45.0,CARRIER,1
NL RTM,,,Empty,False,,,,1
NL RTM,,,Empty,True,22G1,20.0,CARRIER,1
NL RTM,,,Empty,True,22G1,20.0,ONEWAY,1
NL RTM,,,Empty,True,22K0,20.0,CARRIER,1
NL RTM,,,Empty,True,22K0,20.0,SHIPPER,1
NL RTM,,,Empty,True,22U1,20.0,ONEWAY,1
NL RTM,,,Empty,True,42G1,40.0,ONEWAY,1
NL RTM,,,Empty,True,42P3,40.0,CARRIER,1
NL RTM,,,Empty,True,42U1,40.0,ONEWAY,1
NL RTM,,,Empty,True,45G1,40.0,CARRIER,10
NL RTM,,,Empty,True,45G1,40.0,ONEWAY,5
NL RTM,,,Empty,True,45G1,40.0,SHIPPER,1
NL RTM,,,Empty,True,45P3,40.0,CARRIER,1
NL RTM,,,Empty,True,45R1,40.0,CARRIER,1
NL RTM,,,Empty,True,45R1,40.0,ONEWAY,1
NL RTM,,,Empty,True,4EG1,40.0,CARRIER,1
NL RTM,,,Full,False,22G1,20.0,CARRIER,11
NL RTM,,,Full,False,22G1,20.0,ONEWAY,1
NL RTM,,,Full,False,22GB,20.0,CARRIER,3
NL RTM,,,Full,False,22K0,20.0,SHIPPER,1
NL RTM,,,Full,False,42P3,40.0,CARRIER,1
NL RTM,,,Full,False,42P3,40.0,SHIPPER,1
NL RTM,,,Full,False,45G1,40.0,CARRIER,7
NL RTM,,,Full,False,45G1,40.0,ONEWAY,1
NL RTM,,,Full,False,45G1,40.0,SHIPPER,1
NL RTM,,,Full,False,45P3,40.0,CARRIER,1
NL RTM,,,Full,False,45R1,40.0,CARRIER,1
NL RTM,,,Full,False,45R1,40.0,ONEWAY,3
NL RTM,,,Full,False,4EG1,40.0,CARRIER,1
NL RTM,,,Full,False,LEG1,45.0,SHIPPER,1
NL RTM,,,Full,False,LNRB,45.0,CARRIER,1
NL RTM,,,Full,True,22G1,20.0,CARRIER,5
NL RTM,,,Full,True,22G1,20.0,ONEWAY,1
NL RTM,,,Full,True,22GB,20.0,CARRIER,1
NL RTM,,,Full,True,42P3,40.0,CARRIER,1
NL RTM,,,Full,True,45G1,40.0,CARRIER,2
NL RTM,,,Full,True,45G1,40.0,ONEWAY,1
NL RTM,,,Full,True,45P3,40.0,CARRIER,1
NL RTM,,,Full,True,45R1,40.0,CARRIER,1
NL RTM,,,Full,True,4EG1,40.0,CARRIER,1
NL VLI,,,Empty,False,22G1,20.0,CARRIER,25
NL VLI,,,Empty,False,22GB,20.0,CARRIER,1
NL VLI,,,Empty,False,42P3,40.0,CARRIER,1
NL VLI,,,Empty,False,42P3,40.0,ONEWAY,1
NL VLI,,,Empty,False,45G1,40.0,CARRIER,1
NL VLI,,,Empty,False,45P3,40.0,CARRIER,1
NL VLI,,,Full,False,22G1,20.0,CARRIER,2
NL VLI,,,Full,False,22G1,20.0,SHIPPER,1
NL VLI,,,Full,False,22GB,20.0,CARRIER,1
NO AES,,,Empty,False,22G1,20.0,CARRIER,1
NO AES,,,Empty,False,42U1,40.0,CARRIER,1
NO AES,,,Empty,False,45R1,40.0,CARRIER,1
NO AES,,,Empty,True,22K0,20.0,CARRIER,1
NO AES,,,Empty,True,22U1,20.0,CARRIER,1
NO AES,,,Empty,True,42P3,40.0,CARRIER,1
NO AES,,,Full,False,42P3,40.0,CARRIER,1
NO AES,,,Full,False,45P3,40.0,CARRIER,1
NO BGO,,,Empty,False,22G1,20.0,CARRIER,1
NO FRK,,,Empty,False,22G1,20.0,CARRIER,3
NO FRK,,,Empty,False,22U1,20.0,CARRIER,1
NO FRK,,,Empty,False,42G1,40.0,CARRIER,1
NO FRK,,,Empty,False,42P3,40.0,CARRIER,4
NO FRK,,,Empty,False,45G1,40.0,CARRIER,1
NO FRK,,,Empty,False,45P3,40.0,CARRIER,1
NO FRK,,,Empty,False,45R1,40.0,CARRIER,2
NO FRK,,,Empty,False,45U1,40.0,CARRIER,1
NO FRK,,,Empty,False,4EG1,40.0,SHIPPER,1
NO FRK,,,Empty,True,22G1,20.0,SHIPPER,1
NO FRK,,,Full,False,22G1,20.0,CARRIER,1
NO FRK,,,Full,False,22G1,20.0,SHIPPER,1
NO FRK,,,Full,False,22K0,20.0,CARRIER,1
NO FRK,,,Full,False,22K0,20.0,SHIPPER,1
NO FRK,,,Full,False,22K2,20.0,SHIPPER,1
NO FRK,,,Full,False,25G1,20.0,SHIPPER,1
NO FRK,,,Full,False,42P3,40.0,CARRIER,1
NO FRK,,,Full,False,42U1,40.0,CARRIER,1
NO FRK,,,Full,False,45G1,40.0,CARRIER,1
NO FRK,,,Full,False,45G1,40.0,ONEWAY,1
NO FRK,,,Full,False,45G1,40.0,SHIPPER,1
NO FRK,,,Full,False,45R1,40.0,CARRIER,3
NO FRK,,,Full,False,45R1,40.0,SHIPPER,1
NO FRK,,,Full,False,45U1,40.0,CARRIER,1
NO SJH,,,Full,True,45R1,40.0,CARRIER,1
NO SLX,,,Full,True,45R1,40.0,CARRIER,1
NO TOS,,,Empty,False,22U1,20.0,SHIPPER,1
NO TOS,,,Empty,True,22G1,20.0,CARRIER,1
PL GDN,,,Empty,False,45G1,40.0,CARRIER,1
PL GDN,,,Empty,False,45R1,40.0,CARRIER,1
PL GDY,,,Empty,False,22G1,20.0,CARRIER,1
PL GDY,,,Empty,False,42P3,40.0,CARRIER,1
PL GDY,,,Empty,False,42U1,40.0,CARRIER,1
PL GDY,,,Empty,False,45G1,40.0,CARRIER,1
PL GDY,,,Empty,False,45G1,40.0,SHIPPER,1
PL GDY,,,Empty,False,45P3,40.0,CARRIER,1
PL GDY,,,Empty,False,45R1,40.0,CARRIER,5
PL GDY,,,Empty,False,,,,1
PL GDY,,,Empty,True,42U1,40.0,CARRIER,1
PL GDY,,,Empty,True,4EG1,40.0,CARRIER,1
PL GDY,,,Full,False,22G1,20.0,CARRIER,1
PL GDY,,,Full,False,45G1,40.0,CARRIER,1
PL GDY,,,Full,False,45R1,40.0,CARRIER,1
PL GDY,,,Full,False,,,,3
PL GDY,,,Full,True,22G1,20.0,CARRIER,1
PL GDY,,,Full,True,45G1,40.0,CARRIER,1
PL GDY,,,Full,True,45R1,40.0,CARRIER,1
PL SWI,,,Empty,False,22G1,20.0,CARRIER,1
PL SWI,,,Empty,False,42P3,40.0,CARRIER,1
PL SWI,,,Empty,False,45R1,40.0,CARRIER,8
PL SWI,,,Empty,False,4EG1,40.0,CARRIER,1
PL SWI,,,Full,False,22G1,20.0,CARRIER,1
PL SZZ,,,Empty,False,45R1,40.0,CARRIER,5
PT LEI,,,Empty,False,45G1,40.0,CARRIER,1
PT LEI,,,Empty,False,45R1,40.0,CARRIER,3
PT LEI,,,Full,True,45R1,40.0,CARRIER,1
PT LIS,,,Empty,False,22G1,20.0,CARRIER,1
PT LIS,,,Empty,False,45R1,40.0,CARRIER,1
SE HEL,,,Empty,False,22G1,20.0,CARRIER,4
SE HEL,,,Empty,False,22G1,20.0,ONEWAY,1
SE HEL,,,Empty,False,22GB,20.0,CARRIER,1
SE HEL,,,Empty,False,22K0,20.0,SHIPPER,1
SE HEL,,,Empty,False,22R1,20.0,ONEWAY,1
SE HEL,,,Empty,False,22U1,20.0,CARRIER,1
SE HEL,,,Empty,False,42G1,40.0,CARRIER,3
SE HEL,,,Empty,False,42P3,40.0,CARRIER,5
SE HEL,,,Empty,False,42U1,40.0,CARRIER,1
SE HEL,,,Empty,False,45G1,40.0,CARRIER,10
SE HEL,,,Empty,False,45P3,40.0,CARRIER,1
SE HEL,,,Empty,False,45R1,40.0,CARRIER,2
SE HEL,,,Empty,False,45R1,40.0,ONEWAY,2
SE HEL,,,Empty,False,45U1,40.0,CARRIER,1
SE HEL,,,Empty,False,4EG1,40.0,CARRIER,1
SE HEL,,,Empty,False,4EG1,40.0,ONEWAY,1
SE HEL,,,Empty,True,22G1,20.0,SHIPPER,1
SE HEL,,,Empty,True,45G1,40.0,CARRIER,1
SE HEL,,,Empty,True,45H5,40.0,CARRIER,1
SE HEL,,,Empty,True,45R1,40.0,CARRIER,1
SE HEL,,,Empty,True,4EG1,40.0,CARRIER,1
SE HEL,,,Full,False,22G1,20.0,CARRIER,1
SE HEL,,,Full,False,22G1,20.0,ONEWAY,7
SE HEL,,,Full,False,42U1,40.0,CARRIER,1
SE HEL,,,Full,False,45G1,40.0,CARRIER,5
SE HEL,,,Full,False,45R1,40.0,CARRIER,1
SE HEL,,,Full,False,4EG1,40.0,CARRIER,1
SE HEL,,,Full,True,22G1,20.0,CARRIER,1
SE HEL,,,Full,True,42U1,40.0,CARRIER,1
SE HEL,,,Full,True,45G1,40.0,CARRIER,2
SE HEL,,,Full,True,45GB,40.0,CARRIER,1
SE HEL,,,Full,True,45P3,40.0,CARRIER,1
SE HEL,,,Full,True,4EG1,40.0,CARRIER,1
US CHI,,,Empty,False,45G1,40.0,CARRIER,1
US DEC,,,Empty,False,45G1,40.0,CARRIER,1
US JAX,,,Empty,False,45G1,40.0,CARRIER,1
US NYC,,,Empty,False,45G1,40.0,ONEWAY,1
US PWM,,,Empty,False,22G1,20.0,CARRIER,9
US PWM,,,Empty,False,22G1,20.0,ONEWAY,1
US PWM,,,Empty,False,22K0,20.0,SHIPPER,1
US PWM,,,Empty,False,22U1,20.0,CARRIER,1
US PWM,,,Empty,False,42G1,40.0,SHIPPER,1
US PWM,,,Empty,False,42P3,40.0,CARRIER,1
US PWM,,,Empty,False,42U1,40.0,CARRIER,1
US PWM,,,Empty,False,45G1,40.0,CARRIER,13
US PWM,,,Empty,False,45R1,40.0,CARRIER,11
US PWM,,,Empty,False,45U1,40.0,CARRIER,1
US PWM,,,Empty,False,4EG1,40.0,CARRIER,1
US PWM,,,Empty,False,LNRB,45.0,CARRIER,1
US PWM,,,Empty,True,45G1,40.0,CARRIER,1
US PWM,,,Empty,True,45R1,40.0,CARRIER,1
US PWM,,,Empty,True,45RB,40.0,CARRIER,1
US PWM,,,Full,False,22G1,20.0,CARRIER,4
US PWM,,,Full,False,22G1,20.0,SHIPPER,1
US PWM,,,Full,False,25G1,20.0,SHIPPER,2
US PWM,,,Full,False,42P3,40.0,CARRIER,1
US PWM,,,Full,False,45G1,40.0,CARRIER,24
US PWM,,,Full,False,45G1,40.0,ONEWAY,1
US PWM,,,Full,False,45G1,40.0,SHIPPER,1
US PWM,,,Full,False,45P3,40.0,CARRIER,1
US PWM,,,Full,False,45R1,40.0,CARRIER,2
US PWM,,,Full,False,45U1,40.0,CARRIER,1
US PWM,,,Full,False,4EG1,40.0,CARRIER,1
US PWM,,,Full,True,22G1,20.0,CARRIER,1
US PWM,,,Full,True,45G1,40.0,CARRIER,7
US PWM,,,Full,True,45R1,40.0,CARRIER,2
VESSEL,IS REY,NL RTM,Full,False,45G1,40.0,CARRIER,5
VESSEL,NO BJF,NO AES,Full,False,45G1,40.0,SHIPPER,9
VESSEL,IS REY,US PWM,Full,False,4EG1,40.0,CARRIER,1
VESSEL,IS REY,NL RTM,Full,False,22G1,20.0,CARRIER,1
VESSEL,NO BJF,NO AES,Full,False,22GB,20.0,CARRIER,1
VESSEL,IS REY,US PWM,Full,False,42P3,40.0,CARRIER,1
VESSEL,IS REY,NL RTM,Full,False,42P3,40.0,CARRIER,1
VESSEL,NO BJF,NO AES,Full,False,42P3,40.0,CARRIER,2
VESSEL,IS REY,US PWM,Full,False,42U1,40.0,CARRIER,1
