Line,Vessel,DepPort,DepHour,ArrPort,ArrHour,Capacity,Cost
Yellow Line,WAIT,IS VES,76,IS VES,248,10000,0.0
Yellow Line,WAIT,PL SWI,78,PL SWI,104,10000,0.0
Yellow Line,WAIT,PL SWI,104,PL SWI,390,10000,0.0
Yellow Line,WAIT,FO THO,107,FO THO,116,10000,0.0
Yellow Line,WAIT,FO THO,116,FO THO,190,10000,0.0
Yellow Line,WAIT,DK AAR,122,DK AAR,133,10000,0.0
Yellow Line,WAIT,DK AAR,133,DK AAR,251,10000,0.0
Yellow Line,WAIT,GB IMM,162,GB IMM,176,10000,0.0
Yellow Line,WAIT,GB IMM,176,GB IMM,329,10000,0.0
Yellow Line,WAIT,FO THO,190,FO THO,195,10000,0.0
Yellow Line,WAIT,FO THO,195,FO THO,278,10000,0.0
Yellow Line,WAIT,NO FRK,223,NO FRK,233,10000,0.0
Yellow Line,WAIT,IS REY,232,IS REY,238,10000,0.0
Yellow Line,WAIT,NO FRK,233,NO FRK,558,10000,0.0
Yellow Line,WAIT,IS REY,238,IS REY,404,10000,0.0
Yellow Line,WAIT,IS VES,248,IS VES,250,10000,0.0
Yellow Line,WAIT,IS VES,250,IS VES,416,10000,0.0
Yellow Line,WAIT,DK AAR,251,DK AAR,280,10000,0.0
Yellow Line,WAIT,FO THO,278,FO THO,285,10000,0.0
Yellow Line,WAIT,DK AAR,280,DK AAR,428,10000,0.0
Yellow Line,WAIT,FO THO,285,FO THO,332,10000,0.0
Yellow Line,WAIT,GB IMM,329,GB IMM,339,10000,0.0
Yellow Line,WAIT,FO THO,332,FO THO,349,10000,0.0
Yellow Line,WAIT,GB IMM,339,GB IMM,497,10000,0.0
Yellow Line,WAIT,FO THO,349,FO THO,448,10000,0.0
Yellow Line,WAIT,PL SWI,390,PL SWI,408,10000,0.0
Yellow Line,WAIT,IS REY,404,IS REY,407,10000,0.0
Yellow Line,WAIT,IS REY,407,IS REY,427,10000,0.0
Yellow Line,WAIT,IS VES,416,IS VES,421,10000,0.0
Yellow Line,WAIT,IS REY,427,IS REY,539,10000,0.0
Yellow Line,WAIT,DK AAR,428,DK AAR,446,10000,0.0
Yellow Line,WAIT,DK AAR,446,DK AAR,586,10000,0.0
Yellow Line,WAIT,FO THO,448,FO THO,454,10000,0.0
Yellow Line,WAIT,FO THO,454,FO THO,496,10000,0.0
Yellow Line,WAIT,FO THO,496,FO THO,502,10000,0.0
Yellow Line,WAIT,GB IMM,497,GB IMM,507,10000,0.0
Yellow Line,WAIT,FO THO,502,FO THO,672,10000,0.0
Yellow Line,WAIT,IS REY,539,IS REY,569,10000,0.0
Yellow Line,WAIT,NO FRK,558,NO FRK,568,10000,0.0
Yellow Line,WAIT,IS REY,569,IS REY,711,10000,0.0
Yellow Line,WAIT,DK AAR,586,DK AAR,620,10000,0.0
Yellow Line,WAIT,FO THO,672,FO THO,679,10000,0.0
Yellow Line,WAIT,IS REY,711,IS REY,739,10000,0.0
